Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Label,Segment_RuleBased,Cluster,Segment
12871,8,25,323.78999999999996,5,1,3,9,513,New Customers,0,Loyal Customers
12872,22,26,200.73,4,1,1,6,411,New Customers,2,Lost
12873,79,34,329.52,1,3,3,7,133,At Risk,1,At Risk
12874,16,33,511.69,5,3,5,13,535,Loyal Customers,0,Loyal Customers
12875,66,37,412.24,1,4,4,9,144,Cannot Lose Them,1,At Risk
12876,15,43,350.34,5,5,3,13,553,Loyal Customers,0,Loyal Customers
12877,26,22,240.92,4,1,1,6,411,New Customers,2,Lost
12878,59,37,321.36,1,4,3,8,143,At Risk,1,At Risk
12879,13,34,368.84000000000003,5,3,3,11,533,Loyal Customers,0,Loyal Customers
12880,27,36,265.08,4,4,2,10,442,Potential Loyalists,1,At Risk
12881,14,28,605.62,5,1,5,11,515,New Customers,0,Loyal Customers
12882,35,23,170.12,3,1,1,5,311,Promising,2,Lost
12883,21,34,294.89,4,3,2,9,432,Potential Loyalists,0,Loyal Customers
12884,38,38,350.46999999999997,3,5,3,11,353,Loyal Customers,3,Champions
12885,31,27,198.29,3,1,1,5,311,Promising,2,Lost
12886,4,33,439.02,5,3,4,12,534,Loyal Customers,0,Loyal Customers
12887,24,32,338.86,4,3,3,10,433,Loyal Customers,1,At Risk
12888,5,39,467.72,5,5,5,15,555,Champions,0,Loyal Customers
12889,33,31,431.03000000000003,3,2,4,9,324,Potential Loyalists,1,At Risk
12890,23,29,506.46,4,2,5,11,425,New Customers,1,At Risk
12891,30,32,435.1,3,3,4,10,334,Loyal Customers,1,At Risk
12892,28,32,314.83,3,3,2,8,332,Potential Loyalists,1,At Risk
12893,23,37,415.83,4,4,4,12,444,Champions,3,Champions
12894,38,39,242.9,3,5,1,9,351,Hibernating,1,At Risk
12895,57,28,269.34000000000003,1,1,2,4,112,Lost,2,Lost
12896,78,35,369.07,1,4,3,8,143,At Risk,1,At Risk
12897,62,22,207.47,1,1,1,3,111,Lost,2,Lost
12898,47,34,272.83,2,3,2,7,232,Hibernating,1,At Risk
12899,21,35,315.54,4,4,2,10,442,Potential Loyalists,0,Loyal Customers
12900,8,36,524.22,5,4,5,14,545,Champions,0,Loyal Customers
12901,29,28,265.14,3,1,2,6,312,Promising,2,Lost
12902,42,38,573.48,2,5,5,12,255,Cannot Lose Them,3,Champions
12903,4,33,360.22,5,3,3,11,533,Loyal Customers,0,Loyal Customers
12904,51,29,219.16,2,2,1,5,221,Lost,2,Lost
12905,28,30,226.31,3,2,1,6,321,Promising,2,Lost
12906,28,30,379.98,3,2,3,8,323,Potential Loyalists,1,At Risk
12907,64,31,298.21,1,2,2,5,122,Lost,1,At Risk
12908,26,36,478.63,4,4,5,13,445,Champions,3,Champions
12909,51,34,576.13,2,3,5,10,235,At Risk,3,Champions
12910,92,26,320.11,1,1,2,4,112,Lost,1,At Risk
12911,40,33,457.53,2,3,4,9,234,At Risk,1,At Risk
12912,26,41,442.34000000000003,4,5,4,13,454,Champions,3,Champions
12913,7,22,277.87,5,1,2,8,512,New Customers,2,Lost
12914,86,32,296.57,1,3,2,6,132,Hibernating,1,At Risk
12915,7,35,228.88,5,4,1,10,541,Hibernating,0,Loyal Customers
12916,42,35,339.01,2,4,3,9,243,At Risk,1,At Risk
12917,25,31,213.29,4,2,1,7,421,New Customers,2,Lost
12918,66,31,644.64,1,2,5,8,125,Hibernating,3,Champions
12919,36,31,379.0,3,2,3,8,323,Potential Loyalists,1,At Risk
12920,17,37,479.71000000000004,4,4,5,13,445,Champions,3,Champions
12921,74,27,158.09,1,1,1,3,111,Lost,2,Lost
12922,17,40,572.02,4,5,5,14,455,Champions,3,Champions
12923,30,33,550.08,3,3,5,11,335,Loyal Customers,3,Champions
12924,13,37,366.05,5,4,3,12,543,Loyal Customers,0,Loyal Customers
12925,35,42,464.67,3,5,4,12,354,Loyal Customers,3,Champions
12926,16,38,358.73,5,5,3,13,553,Loyal Customers,0,Loyal Customers
12927,15,39,318.24,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
12928,46,40,285.48,2,5,2,9,252,Hibernating,1,At Risk
12929,44,39,498.87,2,5,5,12,255,Cannot Lose Them,3,Champions
12930,16,34,388.4,5,3,4,12,534,Loyal Customers,0,Loyal Customers
12931,71,21,276.94,1,1,2,4,112,Lost,2,Lost
12932,12,40,369.13,5,5,3,13,553,Loyal Customers,0,Loyal Customers
12933,44,45,392.48,2,5,4,11,254,Cannot Lose Them,3,Champions
12934,34,33,558.38,3,3,5,11,335,Loyal Customers,3,Champions
12935,11,40,349.42,5,5,3,13,553,Loyal Customers,0,Loyal Customers
12936,12,38,416.94,5,5,4,14,554,Champions,0,Loyal Customers
12937,7,30,302.84000000000003,5,2,2,9,522,New Customers,0,Loyal Customers
12938,106,33,196.17,1,3,1,5,131,Hibernating,1,At Risk
12939,52,28,381.42,2,1,3,6,213,Hibernating,1,At Risk
12940,9,42,420.49,5,5,4,14,554,Champions,0,Loyal Customers
12941,75,32,290.46,1,3,2,6,132,Hibernating,1,At Risk
12942,74,37,441.46,1,4,4,9,144,Cannot Lose Them,3,Champions
12943,12,31,348.81,5,2,3,10,523,New Customers,0,Loyal Customers
12944,24,33,281.78999999999996,4,3,2,9,432,Potential Loyalists,1,At Risk
12945,31,33,326.17,3,3,3,9,333,Loyal Customers,1,At Risk
12946,4,23,523.37,5,1,5,11,515,New Customers,0,Loyal Customers
12947,76,26,170.88,1,1,1,3,111,Lost,2,Lost
12948,33,38,176.32999999999998,3,5,1,9,351,Hibernating,1,At Risk
12949,51,23,223.41,2,1,1,4,211,Lost,2,Lost
12950,15,40,519.08,5,5,5,15,555,Champions,3,Champions
12951,15,34,400.93,5,3,4,12,534,Loyal Customers,0,Loyal Customers
12952,20,38,302.91,4,5,2,11,452,Potential Loyalists,0,Loyal Customers
12953,96,40,323.36,1,5,3,9,153,At Risk,1,At Risk
12954,60,35,340.08,1,4,3,8,143,At Risk,1,At Risk
12955,66,29,268.81,1,2,2,5,122,Lost,1,At Risk
12956,58,28,399.51,1,1,4,6,114,Hibernating,1,At Risk
12957,13,35,419.09000000000003,5,4,4,13,544,Champions,0,Loyal Customers
12958,58,32,320.53,1,3,2,6,132,Hibernating,1,At Risk
12959,30,38,472.55999999999995,3,5,5,13,355,Loyal Customers,3,Champions
12960,27,26,276.59000000000003,4,1,2,7,412,New Customers,2,Lost
12961,65,50,406.65,1,5,4,10,154,Cannot Lose Them,3,Champions
12962,25,35,314.11,4,4,2,10,442,Potential Loyalists,1,At Risk
12963,29,34,414.28000000000003,3,3,4,10,334,Loyal Customers,1,At Risk
12964,23,28,269.88,4,1,2,7,412,New Customers,2,Lost
12965,56,48,529.28,2,5,5,12,255,Cannot Lose Them,3,Champions
12966,56,30,200.07,2,2,1,5,221,Lost,2,Lost
12967,25,26,371.82,4,1,3,8,413,New Customers,1,At Risk
12968,23,35,416.62,4,4,4,12,444,Champions,3,Champions
12969,81,29,370.7,1,2,3,6,123,Hibernating,1,At Risk
12970,44,35,477.75,2,4,5,11,245,Cannot Lose Them,3,Champions
12971,29,36,312.65999999999997,3,4,2,9,342,Potential Loyalists,1,At Risk
12972,45,32,280.29,2,3,2,7,232,Hibernating,1,At Risk
12973,42,30,386.8,2,2,4,8,224,Hibernating,1,At Risk
12974,33,26,296.76,3,1,2,6,312,Promising,2,Lost
12975,24,35,270.8,4,4,2,10,442,Potential Loyalists,1,At Risk
12976,35,34,334.82,3,3,3,9,333,Loyal Customers,1,At Risk
12977,53,35,411.71000000000004,2,4,4,10,244,Cannot Lose Them,1,At Risk
12978,82,33,373.56,1,3,3,7,133,At Risk,1,At Risk
12979,15,34,359.65000000000003,5,3,3,11,533,Loyal Customers,0,Loyal Customers
12980,9,37,296.93,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
12981,29,36,446.54,3,4,4,11,344,Loyal Customers,3,Champions
12982,14,44,315.34,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
12983,99,35,312.28,1,4,2,7,142,Hibernating,1,At Risk
12984,29,41,361.53000000000003,3,5,3,11,353,Loyal Customers,3,Champions
12985,26,37,462.96,4,4,4,12,444,Champions,3,Champions
12986,56,23,181.04,2,1,1,4,211,Lost,2,Lost
12987,15,39,486.24,5,5,5,15,555,Champions,3,Champions
12988,31,46,500.01,3,5,5,13,355,Loyal Customers,3,Champions
12989,14,36,350.14,5,4,3,12,543,Loyal Customers,0,Loyal Customers
12990,56,25,173.82,2,1,1,4,211,Lost,2,Lost
12991,7,45,627.51,5,5,5,15,555,Champions,3,Champions
12992,42,32,200.61,2,3,1,6,231,Hibernating,2,Lost
12993,16,31,244.27,5,2,1,8,521,New Customers,0,Loyal Customers
12994,18,27,227.92,4,1,1,6,411,New Customers,2,Lost
12995,53,35,542.49,2,4,5,11,245,Cannot Lose Them,3,Champions
12996,59,41,254.63,1,5,1,7,151,Hibernating,1,At Risk
12997,50,30,443.39,2,2,4,8,224,Hibernating,1,At Risk
12998,37,34,466.25,3,3,4,10,334,Loyal Customers,3,Champions
12999,11,30,320.02,5,2,2,9,522,New Customers,0,Loyal Customers
13000,51,35,553.7,2,4,5,11,245,Cannot Lose Them,3,Champions
13001,20,38,510.27,4,5,5,14,455,Champions,3,Champions
13002,11,23,311.79,5,1,2,8,512,New Customers,2,Lost
13003,44,38,553.26,2,5,5,12,255,Cannot Lose Them,3,Champions
13004,69,36,234.93,1,4,1,6,141,Hibernating,1,At Risk
13005,43,32,385.23,2,3,4,9,234,At Risk,1,At Risk
13006,41,34,236.08,2,3,1,6,231,Hibernating,1,At Risk
13007,72,30,183.98000000000002,1,2,1,4,121,Lost,2,Lost
13008,57,25,438.31,1,1,4,6,114,Hibernating,1,At Risk
13009,14,24,440.09000000000003,5,1,4,10,514,New Customers,0,Loyal Customers
13010,31,36,406.3,3,4,4,11,344,Loyal Customers,3,Champions
13011,39,44,608.45,3,5,5,13,355,Loyal Customers,3,Champions
13012,12,43,629.43,5,5,5,15,555,Champions,3,Champions
13013,59,30,243.19,1,2,1,4,121,Lost,2,Lost
13014,21,35,271.79,4,4,2,10,442,Potential Loyalists,0,Loyal Customers
13015,35,35,453.79,3,4,4,11,344,Loyal Customers,3,Champions
13016,45,33,378.73,2,3,3,8,233,At Risk,1,At Risk
13017,34,35,380.05,3,4,3,10,343,Loyal Customers,1,At Risk
13018,39,27,270.67,3,1,2,6,312,Promising,2,Lost
13019,29,31,349.34000000000003,3,2,3,8,323,Potential Loyalists,1,At Risk
13020,29,28,390.37,3,1,4,8,314,Promising,1,At Risk
13021,61,23,233.57,1,1,1,3,111,Lost,2,Lost
13022,69,38,343.44,1,5,3,9,153,At Risk,1,At Risk
13023,7,39,475.27000000000004,5,5,5,15,555,Champions,0,Loyal Customers
13024,91,30,250.14,1,2,1,4,121,Lost,1,At Risk
13025,51,27,243.03,2,1,1,4,211,Lost,2,Lost
13026,35,28,473.72999999999996,3,1,5,9,315,Promising,1,At Risk
13027,43,41,517.77,2,5,5,12,255,Cannot Lose Them,3,Champions
13028,57,37,414.54,1,4,4,9,144,Cannot Lose Them,3,Champions
13029,31,37,509.26,3,4,5,12,345,Loyal Customers,3,Champions
13030,14,35,534.18,5,4,5,14,545,Champions,3,Champions
13031,16,35,308.9,5,4,2,11,542,Potential Loyalists,0,Loyal Customers
13032,21,29,583.44,4,2,5,11,425,New Customers,3,Champions
13033,120,25,387.84,1,1,4,6,114,Hibernating,1,At Risk
13034,99,32,287.48,1,3,2,6,132,Hibernating,1,At Risk
13035,66,36,315.26,1,4,2,7,142,Hibernating,1,At Risk
13036,74,36,653.88,1,4,5,10,145,Cannot Lose Them,3,Champions
13037,65,27,321.35,1,1,3,5,113,Hibernating,1,At Risk
13038,26,44,359.27,4,5,3,12,453,Loyal Customers,3,Champions
13039,63,47,496.61,1,5,5,11,155,Cannot Lose Them,3,Champions
13040,72,37,506.39,1,4,5,10,145,Cannot Lose Them,3,Champions
13041,48,27,229.94,2,1,1,4,211,Lost,2,Lost
13042,10,32,277.31,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
13043,49,40,213.54,2,5,1,8,251,Hibernating,1,At Risk
13044,45,33,435.77,2,3,4,9,234,At Risk,1,At Risk
13045,5,28,368.52,5,1,3,9,513,New Customers,0,Loyal Customers
13046,28,31,286.37,3,2,2,7,322,Potential Loyalists,1,At Risk
13047,11,36,327.8,5,4,3,12,543,Loyal Customers,0,Loyal Customers
13048,49,29,308.84999999999997,2,2,2,6,222,Lost,1,At Risk
13049,9,35,505.16,5,4,5,14,545,Champions,0,Loyal Customers
13050,22,29,385.75,4,2,4,10,424,New Customers,1,At Risk
13051,44,38,259.79,2,5,2,9,252,Hibernating,1,At Risk
13052,22,32,168.45000000000002,4,3,1,8,431,Hibernating,2,Lost
13053,54,35,236.61,2,4,1,7,241,Hibernating,1,At Risk
13054,40,35,698.1800000000001,2,4,5,11,245,Cannot Lose Them,3,Champions
13055,36,37,528.75,3,4,5,12,345,Loyal Customers,3,Champions
13056,45,37,233.65,2,4,1,7,241,Hibernating,1,At Risk
13057,12,32,451.03000000000003,5,3,4,12,534,Loyal Customers,0,Loyal Customers
13058,52,30,293.11,2,2,2,6,222,Lost,1,At Risk
13059,45,24,329.6,2,1,3,6,213,Hibernating,2,Lost
13060,52,33,197.59,2,3,1,6,231,Hibernating,2,Lost
13061,44,36,548.01,2,4,5,11,245,Cannot Lose Them,3,Champions
13062,35,38,253.74,3,5,1,9,351,Hibernating,1,At Risk
13063,38,37,377.1,3,4,3,10,343,Loyal Customers,3,Champions
13064,38,30,500.18,3,2,5,10,325,Potential Loyalists,1,At Risk
13065,32,29,128.58,3,2,1,6,321,Promising,2,Lost
13066,97,30,349.78000000000003,1,2,3,6,123,Hibernating,1,At Risk
13067,13,36,454.3,5,4,4,13,544,Champions,0,Loyal Customers
13068,87,32,210.34,1,3,1,5,131,Hibernating,2,Lost
13069,101,39,291.81,1,5,2,8,152,Hibernating,1,At Risk
13070,12,27,225.45,5,1,1,7,511,New Customers,2,Lost
13071,16,31,233.32,5,2,1,8,521,New Customers,0,Loyal Customers
13072,45,37,306.55,2,4,2,8,242,Hibernating,1,At Risk
13073,57,23,160.75,1,1,1,3,111,Lost,2,Lost
13074,24,34,606.55,4,3,5,12,435,Loyal Customers,3,Champions
13075,25,36,280.53,4,4,2,10,442,Potential Loyalists,1,At Risk
13076,29,28,260.53,3,1,2,6,312,Promising,2,Lost
13077,5,30,200.14,5,2,1,8,521,New Customers,0,Loyal Customers
13078,6,40,594.54,5,5,5,15,555,Champions,0,Loyal Customers
13079,44,34,272.44,2,3,2,7,232,Hibernating,1,At Risk
13080,87,38,507.26000000000005,1,5,5,11,155,Cannot Lose Them,3,Champions
13081,20,31,233.82,4,2,1,7,421,New Customers,2,Lost
13082,30,39,358.51,3,5,3,11,353,Loyal Customers,3,Champions
13083,27,38,446.22,4,5,4,13,454,Champions,3,Champions
13084,34,27,328.18,3,1,3,7,313,Promising,1,At Risk
13085,45,47,472.12,2,5,5,12,255,Cannot Lose Them,3,Champions
13086,20,37,621.38,4,4,5,13,445,Champions,3,Champions
13087,55,28,285.32,2,1,2,5,212,Lost,1,At Risk
13088,43,41,413.82,2,5,4,11,254,Cannot Lose Them,3,Champions
13089,50,37,430.48,2,4,4,10,244,Cannot Lose Them,3,Champions
13090,52,29,382.55,2,2,3,7,223,Hibernating,1,At Risk
13091,86,45,389.33000000000004,1,5,4,10,154,Cannot Lose Them,3,Champions
13092,45,30,407.82,2,2,4,8,224,Hibernating,1,At Risk
13093,23,29,271.24,4,2,2,8,422,New Customers,2,Lost
13094,32,40,262.04,3,5,2,10,352,Potential Loyalists,1,At Risk
13095,72,38,321.78,1,5,3,9,153,At Risk,1,At Risk
13096,55,24,156.36999999999998,2,1,1,4,211,Lost,2,Lost
13097,20,23,198.09,4,1,1,6,411,New Customers,2,Lost
13098,37,30,261.6,3,2,2,7,322,Potential Loyalists,1,At Risk
13099,33,31,426.83,3,2,4,9,324,Potential Loyalists,1,At Risk
13100,46,37,517.71,2,4,5,11,245,Cannot Lose Them,3,Champions
13101,53,31,414.01,2,2,4,8,224,Hibernating,1,At Risk
13102,45,33,367.59000000000003,2,3,3,8,233,At Risk,1,At Risk
13103,42,24,375.72,2,1,3,6,213,Hibernating,2,Lost
13104,30,32,440.23,3,3,4,10,334,Loyal Customers,1,At Risk
13105,19,36,434.08,4,4,4,12,444,Champions,3,Champions
13106,17,29,289.08,4,2,2,8,422,New Customers,0,Loyal Customers
13107,26,36,267.78,4,4,2,10,442,Potential Loyalists,1,At Risk
13108,53,38,337.35,2,5,3,10,253,At Risk,1,At Risk
13109,45,32,502.51,2,3,5,10,235,At Risk,1,At Risk
13110,47,24,260.7,2,1,2,5,212,Lost,2,Lost
13111,22,41,409.48,4,5,4,13,454,Champions,3,Champions
13112,80,36,413.84000000000003,1,4,4,9,144,Cannot Lose Them,1,At Risk
13113,51,25,332.3,2,1,3,6,213,Hibernating,2,Lost
13114,49,33,312.73,2,3,2,7,232,Hibernating,1,At Risk
13115,62,31,378.90999999999997,1,2,3,6,123,Hibernating,1,At Risk
13116,32,31,459.96000000000004,3,2,4,9,324,Potential Loyalists,1,At Risk
13117,37,27,222.12,3,1,1,5,311,Promising,2,Lost
13118,46,37,309.25,2,4,2,8,242,Hibernating,1,At Risk
13119,7,28,398.88,5,1,4,10,514,New Customers,0,Loyal Customers
13120,37,37,348.01,3,4,3,10,343,Loyal Customers,1,At Risk
13121,27,32,215.37,4,3,1,8,431,Hibernating,2,Lost
13122,79,33,394.53999999999996,1,3,4,8,134,At Risk,1,At Risk
13123,57,43,435.67,1,5,4,10,154,Cannot Lose Them,3,Champions
13124,24,42,624.76,4,5,5,14,455,Champions,3,Champions
13125,67,39,446.33000000000004,1,5,4,10,154,Cannot Lose Them,3,Champions
13126,22,28,328.06,4,1,3,8,413,New Customers,1,At Risk
13127,38,31,618.23,3,2,5,10,325,Potential Loyalists,3,Champions
13128,55,32,347.2,2,3,3,8,233,At Risk,1,At Risk
13129,6,44,443.47,5,5,4,14,554,Champions,0,Loyal Customers
13130,3,32,305.87,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
13131,50,20,183.23,2,1,1,4,211,Lost,2,Lost
13132,42,37,373.13,2,4,3,9,243,At Risk,1,At Risk
13133,19,39,662.42,4,5,5,14,455,Champions,3,Champions
13134,45,33,357.69,2,3,3,8,233,At Risk,1,At Risk
13135,25,26,545.91,4,1,5,10,415,New Customers,1,At Risk
13136,48,34,256.36,2,3,1,6,231,Hibernating,1,At Risk
13137,40,47,445.11,2,5,4,11,254,Cannot Lose Them,3,Champions
13138,15,33,236.62,5,3,1,9,531,Hibernating,0,Loyal Customers
13139,56,34,365.01000000000005,2,3,3,8,233,At Risk,1,At Risk
13140,77,39,406.27,1,5,4,10,154,Cannot Lose Them,3,Champions
13141,72,28,404.92,1,1,4,6,114,Hibernating,1,At Risk
13142,62,37,468.85,1,4,5,10,145,Cannot Lose Them,3,Champions
13143,45,35,454.67,2,4,4,10,244,Cannot Lose Them,3,Champions
13144,36,27,247.59,3,1,1,5,311,Promising,2,Lost
13145,46,35,459.3,2,4,4,10,244,Cannot Lose Them,3,Champions
13146,24,38,267.9,4,5,2,11,452,Potential Loyalists,1,At Risk
13147,22,32,410.40999999999997,4,3,4,11,434,Loyal Customers,1,At Risk
13148,43,28,166.86,2,1,1,4,211,Lost,2,Lost
13149,41,35,604.84,2,4,5,11,245,Cannot Lose Them,3,Champions
13150,11,35,376.47,5,4,3,12,543,Loyal Customers,0,Loyal Customers
13151,66,35,379.1,1,4,3,8,143,At Risk,1,At Risk
13152,78,31,419.36,1,2,4,7,124,Hibernating,1,At Risk
13153,32,26,202.95,3,1,1,5,311,Promising,2,Lost
13154,20,37,665.76,4,4,5,13,445,Champions,3,Champions
13155,8,26,353.81,5,1,3,9,513,New Customers,0,Loyal Customers
13156,50,39,518.5600000000001,2,5,5,12,255,Cannot Lose Them,3,Champions
13157,75,37,420.64,1,4,4,9,144,Cannot Lose Them,1,At Risk
13158,66,33,228.19,1,3,1,5,131,Hibernating,1,At Risk
13159,39,35,655.16,3,4,5,12,345,Loyal Customers,3,Champions
13160,29,27,382.91999999999996,3,1,3,7,313,Promising,1,At Risk
13161,24,33,194.21,4,3,1,8,431,Hibernating,2,Lost
13162,23,25,244.87,4,1,1,6,411,New Customers,2,Lost
13163,22,30,377.42,4,2,3,9,423,New Customers,1,At Risk
13164,20,32,338.71000000000004,4,3,3,10,433,Loyal Customers,0,Loyal Customers
13165,54,30,296.78,2,2,2,6,222,Lost,1,At Risk
13166,19,33,450.57,4,3,4,11,434,Loyal Customers,0,Loyal Customers
13167,58,36,424.01,1,4,4,9,144,Cannot Lose Them,1,At Risk
13168,66,32,399.33,1,3,4,8,134,At Risk,1,At Risk
13169,54,23,246.51999999999998,2,1,1,4,211,Lost,2,Lost
13170,26,35,429.44,4,4,4,12,444,Champions,3,Champions
13171,28,30,217.15,3,2,1,6,321,Promising,2,Lost
13172,64,29,417.04999999999995,1,2,4,7,124,Hibernating,1,At Risk
13173,59,27,238.39000000000001,1,1,1,3,111,Lost,2,Lost
13174,31,48,423.69,3,5,4,12,354,Loyal Customers,3,Champions
13175,73,18,153.70000000000002,1,1,1,3,111,Lost,2,Lost
13176,20,28,189.25,4,1,1,6,411,New Customers,2,Lost
13177,10,38,830.59,5,5,5,15,555,Champions,3,Champions
13178,45,29,357.31,2,2,3,7,223,Hibernating,1,At Risk
13179,8,45,574.28,5,5,5,15,555,Champions,3,Champions
13180,43,30,362.39,2,2,3,7,223,Hibernating,1,At Risk
13181,9,35,526.37,5,4,5,14,545,Champions,0,Loyal Customers
13182,50,26,233.42000000000002,2,1,1,4,211,Lost,2,Lost
13183,44,26,184.09,2,1,1,4,211,Lost,2,Lost
13184,35,27,215.06,3,1,1,5,311,Promising,2,Lost
13185,17,29,347.28000000000003,4,2,3,9,423,New Customers,0,Loyal Customers
13186,25,33,467.39,4,3,5,12,435,Loyal Customers,3,Champions
13187,13,42,248.53,5,5,1,11,551,Hibernating,0,Loyal Customers
13188,30,29,491.1,3,2,5,10,325,Potential Loyalists,1,At Risk
13189,11,37,411.65999999999997,5,4,4,13,544,Champions,0,Loyal Customers
13190,31,30,282.61,3,2,2,7,322,Potential Loyalists,1,At Risk
13191,53,20,260.43,2,1,2,5,212,Lost,2,Lost
13192,49,36,646.1,2,4,5,11,245,Cannot Lose Them,3,Champions
13193,30,36,447.51,3,4,4,11,344,Loyal Customers,3,Champions
13194,9,34,402.27000000000004,5,3,4,12,534,Loyal Customers,0,Loyal Customers
13195,59,24,250.64,1,1,1,3,111,Lost,2,Lost
13196,37,40,316.61,3,5,2,10,352,Potential Loyalists,3,Champions
13197,27,25,200.36,4,1,1,6,411,New Customers,2,Lost
13198,63,40,301.26,1,5,2,8,152,Hibernating,1,At Risk
13199,6,29,246.95,5,2,1,8,521,New Customers,0,Loyal Customers
13200,24,41,504.78999999999996,4,5,5,14,455,Champions,3,Champions
13201,33,31,490.95,3,2,5,10,325,Potential Loyalists,1,At Risk
13202,5,31,236.58,5,2,1,8,521,New Customers,0,Loyal Customers
13203,37,38,352.04,3,5,3,11,353,Loyal Customers,3,Champions
13204,12,23,212.5,5,1,1,7,511,New Customers,2,Lost
13205,42,38,196.12,2,5,1,8,251,Hibernating,1,At Risk
13206,45,30,673.88,2,2,5,9,225,Hibernating,3,Champions
13207,63,34,585.93,1,3,5,9,135,At Risk,3,Champions
13208,42,31,266.41,2,2,2,6,222,Lost,1,At Risk
13209,72,34,287.2,1,3,2,6,132,Hibernating,1,At Risk
13210,51,36,545.42,2,4,5,11,245,Cannot Lose Them,3,Champions
13211,59,23,229.12,1,1,1,3,111,Lost,2,Lost
13212,31,26,236.58,3,1,1,5,311,Promising,2,Lost
13213,49,24,176.04999999999998,2,1,1,4,211,Lost,2,Lost
13214,33,35,434.5,3,4,4,11,344,Loyal Customers,3,Champions
13215,37,37,440.4,3,4,4,11,344,Loyal Customers,3,Champions
13216,59,33,278.64,1,3,2,6,132,Hibernating,1,At Risk
13217,17,35,314.91,4,4,2,10,442,Potential Loyalists,0,Loyal Customers
13218,56,33,317.13,2,3,2,7,232,Hibernating,1,At Risk
13219,13,33,291.21,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
13220,19,39,503.82,4,5,5,14,455,Champions,3,Champions
13221,95,32,298.71,1,3,2,6,132,Hibernating,1,At Risk
13222,51,30,378.64,2,2,3,7,223,Hibernating,1,At Risk
13223,64,30,208.85,1,2,1,4,121,Lost,2,Lost
13224,20,34,330.96,4,3,3,10,433,Loyal Customers,0,Loyal Customers
13225,30,24,298.86,3,1,2,6,312,Promising,2,Lost
13226,47,32,329.21,2,3,3,8,233,At Risk,1,At Risk
13227,115,22,472.09999999999997,1,1,5,7,115,Hibernating,1,At Risk
13228,4,33,442.05,5,3,4,12,534,Loyal Customers,0,Loyal Customers
13229,67,23,231.45,1,1,1,3,111,Lost,2,Lost
13230,40,26,183.27,2,1,1,4,211,Lost,2,Lost
13231,76,32,260.41,1,3,2,6,132,Hibernating,1,At Risk
13232,30,38,344.95,3,5,3,11,353,Loyal Customers,3,Champions
13233,2,34,301.27,5,3,2,10,532,Potential Loyalists,0,Loyal Customers
13234,69,32,546.18,1,3,5,9,135,At Risk,1,At Risk
13235,5,41,304.4,5,5,2,12,552,Potential Loyalists,0,Loyal Customers
13236,11,30,416.19,5,2,4,11,524,New Customers,0,Loyal Customers
13237,10,37,423.85,5,4,4,13,544,Champions,0,Loyal Customers
13238,3,30,388.16,5,2,4,11,524,New Customers,0,Loyal Customers
13239,54,27,197.21,2,1,1,4,211,Lost,2,Lost
13240,39,34,264.17,3,3,2,8,332,Potential Loyalists,1,At Risk
13241,38,32,209.32999999999998,3,3,1,7,331,Hibernating,2,Lost
13242,66,29,264.47,1,2,2,5,122,Lost,1,At Risk
13243,50,29,305.98,2,2,2,6,222,Lost,1,At Risk
13244,7,38,530.41,5,5,5,15,555,Champions,0,Loyal Customers
13245,82,32,410.05,1,3,4,8,134,At Risk,1,At Risk
13246,46,40,392.52,2,5,4,11,254,Cannot Lose Them,3,Champions
13247,60,31,269.4,1,2,2,5,122,Lost,1,At Risk
13248,47,32,349.75,2,3,3,8,233,At Risk,1,At Risk
13249,5,23,163.57999999999998,5,1,1,7,511,New Customers,2,Lost
13250,44,42,340.02,2,5,3,10,253,At Risk,3,Champions
13251,41,40,449.84,2,5,4,11,254,Cannot Lose Them,3,Champions
13252,5,33,459.54,5,3,4,12,534,Loyal Customers,0,Loyal Customers
13253,31,32,286.57,3,3,2,8,332,Potential Loyalists,1,At Risk
13254,14,38,437.04,5,5,4,14,554,Champions,0,Loyal Customers
13255,66,35,427.6,1,4,4,9,144,Cannot Lose Them,1,At Risk
13256,37,36,272.55,3,4,2,9,342,Potential Loyalists,1,At Risk
13257,31,33,335.76,3,3,3,9,333,Loyal Customers,1,At Risk
13258,34,36,369.79,3,4,3,10,343,Loyal Customers,1,At Risk
13259,62,37,517.63,1,4,5,10,145,Cannot Lose Them,3,Champions
